ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_Leng
15555,Holloway Terrace - Milton,21,156,67, 113543.75590700000
15556,Holloway Terrace - Bridgeville,21,160,68, 121293.88937100000
15557,Holloway Terrace - Georgetown,21,161,69, 125429.06735500001
15558,Holloway Terrace - Seaford,21,164,70, 127044.00643900000
15559,Holloway Terrace - Blades,21,165,71, 127480.72456600000
15560,Holloway Terrace - Lewes,21,152,72, 130577.43105900000
15561,Holloway Terrace - Bethel,21,168,73, 132015.42090500001
15562,Holloway Terrace - Henlopen Acres,21,154,74, 135214.50126799999
15563,Holloway Terrace - Rehoboth Beach,21,157,75, 136575.63440099999
15564,Holloway Terrace - Laurel,21,169,76, 136622.19586499999
15565,Holloway Terrace - Dewey Beach,21,158,77, 138162.36872900001
15566,Holloway Terrace - Millsboro,21,163,78, 140065.92153800000
15567,Holloway Terrace - Long Neck,21,162,79, 144238.07401099999
15568,Holloway Terrace - Dagsboro,21,166,80, 146188.71273900001
15569,Holloway Terrace - Delmar,21,171,81, 148539.13333800001
15570,Holloway Terrace - Frankford,21,167,82, 149428.81012800001
15571,Holloway Terrace - Selbyville,21,170,83, 155473.80229699999
15572,Marshallton - Marshallton,22,110,1,      0.00000000000
15573,Marshallton - Hockessin,22,104,2,    321.60330465900
15574,Marshallton - Stanton,22,113,3,    449.99281517200
15575,Marshallton - Brookland Terrace,22,107,4,   3204.19103339000
15576,Marshallton - Pike Creek,22,112,5,   3929.07287763000
15577,Marshallton - Elsmere,22,106,6,   5431.55820384000
15578,Marshallton - Roseville Park,22,116,7,   6313.68469347000
15579,Marshallton - Westover Hills,22,103,8,   7935.15820225000
15580,Marshallton - Montchanin,22,98,9,   8738.15852394000
15581,Marshallton - Newark,22,120,10,   9990.54061882000
15582,Marshallton - Brookside,22,121,11,  12211.14102050000
15583,Marshallton - Fairfax,22,97,12,  12881.04376860000
15584,Marshallton - Rockland,22,96,13,  13836.63272520000
15585,Marshallton - Talleyville,22,93,14,  15318.30319170000
15586,Marshallton - Wilmington,22,105,15,  15774.75877260000
15587,Marshallton - Pennyhill,22,100,16,  15933.47979350000
15588,Marshallton - Ardencroft,22,92,17,  19773.27752740000
15589,Marshallton - Arden,22,90,18,  20382.09800610000
15590,Marshallton - Ardentown,22,89,19,  20637.10607140000
15591,Marshallton - Christiana,22,119,20,  22470.14984630000
15592,Marshallton - Newport,22,111,21,  23017.86574790000
15593,Marshallton - Wilmington Manor,22,115,22,  24057.60861660000
15594,Marshallton - New Castle,22,117,23,  24850.64058320000
15595,Marshallton - Collins Park,22,114,24,  25758.16918000000
15596,Marshallton - Claymont,22,91,25,  25838.83061470000
15597,Marshallton - Minquadale,22,108,26,  25893.41391010000
15598,Marshallton - Holloway Terrace,22,109,27,  26618.47504560000
15599,Marshallton - Holly Oak,22,95,28,  28119.35051590000
15600,Marshallton - Pleasantville,22,118,29,  28315.73508420000
15601,Marshallton - Centerville,22,94,30,  29628.44821350000
15602,Marshallton - Bellefonte,22,101,31,  32038.06254620000
15603,Marshallton - Edgemoor,22,102,32,  32538.65217710000
15604,Marshallton - Delaware City,22,122,33,  33180.93337360000
15605,Marshallton - Yorklyn,22,99,34,  35894.68480760000
15606,Marshallton - Middletown,22,124,35,  37503.85061780000
15607,Marshallton - Odessa,22,123,36,  41491.64841610000
15608,Marshallton - Townsend,22,125,37,  48006.13497010000
15609,Marshallton - Smyrna,22,126,38,  60053.45587660000
15610,Marshallton - Clayton,22,127,39,  63757.36180880000
15611,Marshallton - Cheswold,22,129,40,  68523.27632270000
15612,Marshallton - Kenton,22,130,41,  70421.87782470000
15613,Marshallton - Leipsic,22,128,42,  72128.79079650000
15614,Marshallton - Dover,22,132,43,  78735.63969919999
15615,Marshallton - Little Creek,22,131,44,  80935.66348970000
15616,Marshallton - Kent Acres,22,133,45,  81278.23646030000
15617,Marshallton - Lebanon,22,137,46,  82703.41058690001
15618,Marshallton - Hartly,22,134,47,  82759.99398129999
15619,Marshallton - Highland Acres,22,136,48,  83063.29010950000
15620,Marshallton - Rodney Village,22,135,49,  83450.09948290000
15621,Marshallton - Rising Sun,22,140,50,  83791.32055069999
15622,Marshallton - Camden,22,139,51,  84877.55897790000
15623,Marshallton - Wyoming,22,138,52,  85318.10988600001
15624,Marshallton - Woodside,22,143,53,  89808.00790570000
15625,Marshallton - Magnolia,22,142,54,  90091.50768130001
15626,Marshallton - Bowers,22,141,55,  92274.62201500000
15627,Marshallton - Riverview,22,145,56,  92924.88830409999
15628,Marshallton - Viola,22,144,57,  92941.50779280000
15629,Marshallton - Felton,22,147,58,  96655.43003480000
15630,Marshallton - Frederica,22,146,59,  96748.63946000001
15631,Marshallton - Harrington,22,151,60, 105675.83608199999
15632,Marshallton - Houston,22,150,61, 106255.06503699999
15633,Marshallton - Milford,22,149,62, 107912.61348700000
15634,Marshallton - Farmington,22,153,63, 111785.61527500000
15635,Marshallton - Slaughter Beach,22,148,64, 116778.84532600000
15636,Marshallton - Greenwood,22,159,65, 118764.41125200001
15637,Marshallton - Ellendale,22,155,66, 120672.79610500000
15638,Marshallton - Milton,22,156,67, 123424.13655900001
15639,Marshallton - Bridgeville,22,160,68, 131174.27002299999
15640,Marshallton - Georgetown,22,161,69, 135309.44800800001
15641,Marshallton - Seaford,22,164,70, 136924.38709100001
15642,Marshallton - Blades,22,165,71, 137361.10521800001
15643,Marshallton - Lewes,22,152,72, 140457.81171200000
15644,Marshallton - Bethel,22,168,73, 141895.80155700000
15645,Marshallton - Henlopen Acres,22,154,74, 145094.88192000001
15646,Marshallton - Rehoboth Beach,22,157,75, 146456.01505399999
15647,Marshallton - Laurel,22,169,76, 146502.57651700001
15648,Marshallton - Dewey Beach,22,158,77, 148042.74938100000
15649,Marshallton - Millsboro,22,163,78, 149946.30218999999
15650,Marshallton - Long Neck,22,162,79, 154118.45466300001
15651,Marshallton - Dagsboro,22,166,80, 156069.09339100000
15652,Marshallton - Delmar,22,171,81, 158419.51399000001
15653,Marshallton - Frankford,22,167,82, 159309.19078100001
15654,Marshallton - Selbyville,22,170,83, 165354.18294900001
15655,Newport - Newport,23,111,1,      0.00000000000
15656,Newport - Wilmington Manor,23,115,2,   2501.73304510000
15657,Newport - New Castle,23,117,3,   3294.76501162000
15658,Newport - Collins Park,23,114,4,   4202.29360842000
15659,Newport - Minquadale,23,108,5,   4337.53833859000
15660,Newport - Holloway Terrace,23,109,6,   5062.59947410000
15661,Newport - Christiana,23,119,7,   5997.93142828000
15662,Newport - Pleasantville,23,118,8,   6759.85951262000
15663,Newport - Wilmington,23,105,9,   7243.10697536000
15664,Newport - Pennyhill,23,100,10,  11270.44902440000
15665,Newport - Delaware City,23,122,11,  11625.05780210000
15666,Newport - Fairfax,23,97,12,  11888.03824100000
15667,Newport - Edgemoor,23,102,13,  11892.72548430000
15668,Newport - Bellefonte,23,101,14,  12393.31511520000
15669,Newport - Rockland,23,96,15,  12843.62719760000
15670,Newport - Montchanin,23,98,16,  14279.70722400000
15671,Newport - Talleyville,23,93,17,  14325.29766410000
15672,Newport - Westover Hills,23,103,18,  15082.70754570000
15673,Newport - Ardencroft,23,92,19,  15110.24675840000
15674,Newport - Arden,23,90,20,  15719.06723700000
15675,Newport - Ardentown,23,89,21,  15974.07530240000
15676,Newport - Brookside,23,121,22,  16256.94025410000
15677,Newport - Holly Oak,23,95,23,  16312.02714550000
15678,Newport - Elsmere,23,106,24,  17586.30754410000
15679,Newport - Claymont,23,91,25,  18592.54704660000
15680,Newport - Newark,23,120,26,  19245.04033080000
15681,Newport - Brookland Terrace,23,107,27,  19813.67471450000
15682,Newport - Roseville Park,23,116,28,  22154.39658110000
15683,Newport - Stanton,23,113,29,  22567.87293280000
15684,Newport - Hockessin,23,104,30,  22696.26244330000
15685,Newport - Marshallton,23,110,31,  23017.86574790000
15686,Newport - Pike Creek,23,112,32,  24539.00839700000
15687,Newport - Centerville,23,94,33,  28635.44268590000
15688,Newport - Odessa,23,123,34,  30992.59599840000
15689,Newport - Yorklyn,23,99,35,  34901.67927990000
15690,Newport - Middletown,23,124,36,  35876.23804000000
15691,Newport - Townsend,23,125,37,  36988.86625170000
15692,Newport - Smyrna,23,126,38,  49036.18715820000
15693,Newport - Clayton,23,127,39,  52740.09309040000
15694,Newport - Cheswold,23,129,40,  57506.00760440000
15695,Newport - Kenton,23,130,41,  59404.60910630000
15696,Newport - Leipsic,23,128,42,  61111.52207810000
15697,Newport - Dover,23,132,43,  67718.37098080000
15698,Newport - Little Creek,23,131,44,  69918.39477140000
15699,Newport - Kent Acres,23,133,45,  70260.96774199999
15700,Newport - Lebanon,23,137,46,  71686.14186850000
15701,Newport - Hartly,23,134,47,  71742.72526290000
15702,Newport - Highland Acres,23,136,48,  72046.02139110000
15703,Newport - Rodney Village,23,135,49,  72432.83076460000
15704,Newport - Rising Sun,23,140,50,  72774.05183230000
15705,Newport - Camden,23,139,51,  73860.29025950001
15706,Newport - Wyoming,23,138,52,  74300.84116770000
15707,Newport - Woodside,23,143,53,  78790.73918730000
15708,Newport - Magnolia,23,142,54,  79074.23896300000
15709,Newport - Bowers,23,141,55,  81257.35329670001
15710,Newport - Riverview,23,145,56,  81907.61958570000
15711,Newport - Viola,23,144,57,  81924.23907450000
15712,Newport - Felton,23,147,58,  85638.16131650000
15713,Newport - Frederica,23,146,59,  85731.37074160000
15714,Newport - Harrington,23,151,60,  94658.56736410000
15715,Newport - Houston,23,150,61,  95237.79631840000
15716,Newport - Milford,23,149,62,  96895.34476850000
15717,Newport - Farmington,23,153,63, 100768.34655700000
15718,Newport - Slaughter Beach,23,148,64, 105761.57660800000
15719,Newport - Greenwood,23,159,65, 107747.14253400000
15720,Newport - Ellendale,23,155,66, 109655.52738699999
15721,Newport - Milton,23,156,67, 112406.86784000001
15722,Newport - Bridgeville,23,160,68, 120157.00130500000
15723,Newport - Georgetown,23,161,69, 124292.17928900001
15724,Newport - Seaford,23,164,70, 125907.11837300000
15725,Newport - Blades,23,165,71, 126343.83650000000
15726,Newport - Lewes,23,152,72, 129440.54299300000
15727,Newport - Bethel,23,168,73, 130878.53283900001
15728,Newport - Henlopen Acres,23,154,74, 134077.61320200001
15729,Newport - Rehoboth Beach,23,157,75, 135438.74633500000
15730,Newport - Laurel,23,169,76, 135485.30779900000
15731,Newport - Dewey Beach,23,158,77, 137025.48066299999
15732,Newport - Millsboro,23,163,78, 138929.03347200001
15733,Newport - Long Neck,23,162,79, 143101.18594400000
15734,Newport - Dagsboro,23,166,80, 145051.82467300000
15735,Newport - Delmar,23,171,81, 147402.24527200000
15736,Newport - Frankford,23,167,82, 148291.92206200000
15737,Newport - Selbyville,23,170,83, 154336.91423100000
15738,Pike Creek - Pike Creek,24,112,1,      0.00000000000
15739,Pike Creek - Roseville Park,24,116,2,   2384.61181584000
15740,Pike Creek - Marshallton,24,110,3,   3929.07287763000
15741,Pike Creek - Hockessin,24,104,4,   4250.67618229000
15742,Pike Creek - Stanton,24,113,5,   4379.06569281000
15743,Pike Creek - Newark,24,120,6,   6061.46774119000
15744,Pike Creek - Brookland Terrace,24,107,7,   7133.26391103000
15745,Pike Creek - Brookside,24,121,8,   8282.06814285000
15746,Pike Creek - Elsmere,24,106,9,   9360.63108147000
15747,Pike Creek - Westover Hills,24,103,10,  11864.23107990000
15748,Pike Creek - Montchanin,24,98,11,  12667.23140160000
15749,Pike Creek - Fairfax,24,97,12,  16810.11664620000
15750,Pike Creek - Rockland,24,96,13,  17765.70560290000
15751,Pike Creek - Christiana,24,119,14,  18541.07696870000
15752,Pike Creek - Talleyville,24,93,15,  19247.37606940000
15753,Pike Creek - Wilmington,24,105,16,  19703.83165020000
15754,Pike Creek - Pennyhill,24,100,17,  19862.55267110000
15755,Pike Creek - Ardencroft,24,92,18,  23702.35040510000
15756,Pike Creek - Arden,24,90,19,  24311.17088370000
15757,Pike Creek - Newport,24,111,20,  24539.00839700000
15758,Pike Creek - Ardentown,24,89,21,  24566.17894900000
15759,Pike Creek - Wilmington Manor,24,115,22,  27040.74144210000
15760,Pike Creek - Pleasantville,24,118,23,  27828.08896470000
15761,Pike Creek - New Castle,24,117,24,  27833.77340860000
15762,Pike Creek - Collins Park,24,114,25,  28741.30200540000
15763,Pike Creek - Minquadale,24,108,26,  28876.54673560000
15764,Pike Creek - Holloway Terrace,24,109,27,  29601.60787110000
15765,Pike Creek - Claymont,24,91,28,  29767.90349240000
15766,Pike Creek - Delaware City,24,122,29,  30814.15931180000
15767,Pike Creek - Holly Oak,24,95,30,  32048.42339350000
15768,Pike Creek - Centerville,24,94,31,  33557.52109120000
15769,Pike Creek - Middletown,24,124,32,  33574.77774020000
15770,Pike Creek - Bellefonte,24,101,33,  35967.13542380000
15771,Pike Creek - Edgemoor,24,102,34,  36431.73388120000
15772,Pike Creek - Odessa,24,123,35,  37562.57553850000
15773,Pike Creek - Yorklyn,24,99,36,  39823.75768520000
15774,Pike Creek - Townsend,24,125,37,  44077.06209240000
15775,Pike Creek - Smyrna,24,126,38,  56124.38299900000
15776,Pike Creek - Clayton,24,127,39,  59828.28893110000
15777,Pike Creek - Cheswold,24,129,40,  64594.20344510000
15778,Pike Creek - Kenton,24,130,41,  66492.80494700000
15779,Pike Creek - Leipsic,24,128,42,  68199.71791890000
15780,Pike Creek - Dover,24,132,43,  74806.56682150000
15781,Pike Creek - Little Creek,24,131,44,  77006.59061210000
15782,Pike Creek - Kent Acres,24,133,45,  77349.16358270000
15783,Pike Creek - Lebanon,24,137,46,  78774.33770920000
15784,Pike Creek - Hartly,24,134,47,  78830.92110370001
15785,Pike Creek - Highland Acres,24,136,48,  79134.21723179999
15786,Pike Creek - Rodney Village,24,135,49,  79521.02660529999
15787,Pike Creek - Rising Sun,24,140,50,  79862.24767300001
15788,Pike Creek - Camden,24,139,51,  80948.48610020000
15789,Pike Creek - Wyoming,24,138,52,  81389.03700840000
15790,Pike Creek - Woodside,24,143,53,  85878.93502809999
15791,Pike Creek - Magnolia,24,142,54,  86162.43480370000
15792,Pike Creek - Bowers,24,141,55,  88345.54913740000
15793,Pike Creek - Riverview,24,145,56,  88995.81542650000
15794,Pike Creek - Viola,24,144,57,  89012.43491520001
15795,Pike Creek - Felton,24,147,58,  92726.35715719999
15796,Pike Creek - Frederica,24,146,59,  92819.56658240000
15797,Pike Creek - Harrington,24,151,60, 101746.76320500000
15798,Pike Creek - Houston,24,150,61, 102325.99215900000
15799,Pike Creek - Milford,24,149,62, 103983.54060900000
15800,Pike Creek - Farmington,24,153,63, 107856.54239800001
15801,Pike Creek - Slaughter Beach,24,148,64, 112849.77244800000
15802,Pike Creek - Greenwood,24,159,65, 114835.33837500001
15803,Pike Creek - Ellendale,24,155,66, 116743.72322800000
15804,Pike Creek - Milton,24,156,67, 119495.06368100000
15805,Pike Creek - Bridgeville,24,160,68, 127245.19714500000
15806,Pike Creek - Georgetown,24,161,69, 131380.37513000000
15807,Pike Creek - Seaford,24,164,70, 132995.31421300001
15808,Pike Creek - Blades,24,165,71, 133432.03234100001
15809,Pike Creek - Lewes,24,152,72, 136528.73883399999
15810,Pike Creek - Bethel,24,168,73, 137966.72868000000
15811,Pike Creek - Henlopen Acres,24,154,74, 141165.80904299999
15812,Pike Creek - Rehoboth Beach,24,157,75, 142526.94217600001
15813,Pike Creek - Laurel,24,169,76, 142573.50364000001
15814,Pike Creek - Dewey Beach,24,158,77, 144113.67650300000
15815,Pike Creek - Millsboro,24,163,78, 146017.22931200001
15816,Pike Creek - Long Neck,24,162,79, 150189.38178500001
15817,Pike Creek - Dagsboro,24,166,80, 152140.02051400000
15818,Pike Creek - Delmar,24,171,81, 154490.44111200000
15819,Pike Creek - Frankford,24,167,82, 155380.11790300001
15820,Pike Creek - Selbyville,24,170,83, 161425.11007100000
15821,Stanton - Stanton,25,113,1,      0.00000000000
15822,Stanton - Hockessin,25,104,2,    128.38951051400
15823,Stanton - Marshallton,25,110,3,    449.99281517200
15824,Stanton - Brookland Terrace,25,107,4,   2754.19821822000
15825,Stanton - Pike Creek,25,112,5,   4379.06569281000
15826,Stanton - Elsmere,25,106,6,   4981.56538867000
15827,Stanton - Roseville Park,25,116,7,   6763.67750864000
15828,Stanton - Westover Hills,25,103,8,   7485.16538708000
15829,Stanton - Montchanin,25,98,9,   8288.16570877000
15830,Stanton - Newark,25,120,10,  10440.53343400000
15831,Stanton - Fairfax,25,97,11,  12431.05095340000
15832,Stanton - Brookside,25,121,12,  12661.13383570000
15833,Stanton - Rockland,25,96,13,  13386.63991010000
15834,Stanton - Talleyville,25,93,14,  14868.31037660000
15835,Stanton - Wilmington,25,105,15,  15324.76595740000
15836,Stanton - Pennyhill,25,100,16,  15483.48697830000
15837,Stanton - Ardencroft,25,92,17,  19323.28471230000
15838,Stanton - Arden,25,90,18,  19932.10519090000
15839,Stanton - Ardentown,25,89,19,  20187.11325620000
15840,Stanton - Newport,25,111,20,  22567.87293280000
15841,Stanton - Christiana,25,119,21,  22920.14266150000
15842,Stanton - Wilmington Manor,25,115,22,  23607.61580150000
15843,Stanton - New Castle,25,117,23,  24400.64776800000
15844,Stanton - Collins Park,25,114,24,  25308.17636480000
15845,Stanton - Claymont,25,91,25,  25388.83779960000
15846,Stanton - Minquadale,25,108,26,  25443.42109500000
15847,Stanton - Holloway Terrace,25,109,27,  26168.48223050000
15848,Stanton - Holly Oak,25,95,28,  27669.35770070000
15849,Stanton - Pleasantville,25,118,29,  27865.74226900000
15850,Stanton - Centerville,25,94,30,  29178.45539840000
15851,Stanton - Bellefonte,25,101,31,  31588.06973100000
15852,Stanton - Edgemoor,25,102,32,  32088.65936200000
15853,Stanton - Delaware City,25,122,33,  32730.94055840000
15854,Stanton - Yorklyn,25,99,34,  35444.69199240000
15855,Stanton - Middletown,25,124,35,  37953.84343300000
15856,Stanton - Odessa,25,123,36,  41941.64123130000
15857,Stanton - Townsend,25,125,37,  48456.12778520000
15858,Stanton - Smyrna,25,126,38,  60503.44869180000
15859,Stanton - Clayton,25,127,39,  64207.35462390000
15860,Stanton - Cheswold,25,129,40,  68973.26913790000
15861,Stanton - Kenton,25,130,41,  70871.87063980001
15862,Stanton - Leipsic,25,128,42,  72578.78361170000
15863,Stanton - Dover,25,132,43,  79185.63251440000
15864,Stanton - Little Creek,25,131,44,  81385.65630490000
15865,Stanton - Kent Acres,25,133,45,  81728.22927549999
15866,Stanton - Lebanon,25,137,46,  83153.40340200000
15867,Stanton - Hartly,25,134,47,  83209.98679650000
15868,Stanton - Highland Acres,25,136,48,  83513.28292460000
15869,Stanton - Rodney Village,25,135,49,  83900.09229810000
15870,Stanton - Rising Sun,25,140,50,  84241.31336580000
15871,Stanton - Camden,25,139,51,  85327.55179300001
15872,Stanton - Wyoming,25,138,52,  85768.10270120000
15873,Stanton - Woodside,25,143,53,  90258.00072090000
15874,Stanton - Magnolia,25,142,54,  90541.50049650000
15875,Stanton - Bowers,25,141,55,  92724.61483019999
15876,Stanton - Riverview,25,145,56,  93374.88111930000
15877,Stanton - Viola,25,144,57,  93391.50060800000
15878,Stanton - Felton,25,147,58,  97105.42285000000
15879,Stanton - Frederica,25,146,59,  97198.63227520000
15880,Stanton - Harrington,25,151,60, 106125.82889800001
15881,Stanton - Houston,25,150,61, 106705.05785200000
15882,Stanton - Milford,25,149,62, 108362.60630200000
15883,Stanton - Farmington,25,153,63, 112235.60808999999
15884,Stanton - Slaughter Beach,25,148,64, 117228.83814100000
15885,Stanton - Greenwood,25,159,65, 119214.40406700000
15886,Stanton - Ellendale,25,155,66, 121122.78892000001
15887,Stanton - Milton,25,156,67, 123874.12937400000
15888,Stanton - Bridgeville,25,160,68, 131624.26283800000
15889,Stanton - Georgetown,25,161,69, 135759.44082300001
15890,Stanton - Seaford,25,164,70, 137374.37990599999
15891,Stanton - Blades,25,165,71, 137811.09803400000
15892,Stanton - Lewes,25,152,72, 140907.80452700000
15893,Stanton - Bethel,25,168,73, 142345.79437200000
15894,Stanton - Henlopen Acres,25,154,74, 145544.87473499999
15895,Stanton - Rehoboth Beach,25,157,75, 146906.00786899999
15896,Stanton - Laurel,25,169,76, 146952.56933200001
15897,Stanton - Dewey Beach,25,158,77, 148492.74219600001
15898,Stanton - Millsboro,25,163,78, 150396.29500499999
15899,Stanton - Long Neck,25,162,79, 154568.44747799999
15900,Stanton - Dagsboro,25,166,80, 156519.08620600001
15901,Stanton - Delmar,25,171,81, 158869.50680500001
15902,Stanton - Frankford,25,167,82, 159759.18359599999
15903,Stanton - Selbyville,25,170,83, 165804.17576400001
15904,Collins Park - Collins Park,26,114,1,      0.00000000000
15905,Collins Park - Holloway Terrace,26,109,2,    860.30586567900
15906,Collins Park - New Castle,26,117,3,    907.52859680300
15907,Collins Park - Wilmington Manor,26,115,4,   2778.31524551000
15908,Collins Park - Minquadale,26,108,5,   3208.58290688000
15909,Collins Park - Newport,26,111,6,   4202.29360842000
15910,Collins Park - Pleasantville,26,118,7,   7036.44171303000
15911,Collins Park - Wilmington,26,105,8,   9983.41040738000
15912,Collins Park - Christiana,26,119,9,  10200.22503670000
15913,Collins Park - Edgemoor,26,102,10,  10763.77005260000
15914,Collins Park - Bellefonte,26,101,11,  11264.35968350000
15915,Collins Park - Delaware City,26,122,12,  11901.64000250000
15916,Collins Park - Pennyhill,26,100,13,  14010.75245650000
15917,Collins Park - Fairfax,26,97,14,  14628.34167300000
15918,Collins Park - Holly Oak,26,95,15,  15183.07171380000
15919,Collins Park - Rockland,26,96,16,  15583.93062960000
15920,Collins Park - Montchanin,26,98,17,  17020.01065600000
15921,Collins Park - Talleyville,26,93,18,  17065.60109610000
15922,Collins Park - Claymont,26,91,19,  17463.59161490000
15923,Collins Park - Westover Hills,26,103,20,  17823.01097770000
15924,Collins Park - Ardencroft,26,92,21,  17850.55019040000
15925,Collins Park - Arden,26,90,22,  18459.37066900000
15926,Collins Park - Ardentown,26,89,23,  18714.37873440000
15927,Collins Park - Elsmere,26,106,24,  20326.61097610000
15928,Collins Park - Brookside,26,121,25,  20459.23386250000
15929,Collins Park - Brookland Terrace,26,107,26,  22553.97814660000
15930,Collins Park - Newark,26,120,27,  23447.33393920000
15931,Collins Park - Stanton,26,113,28,  25308.17636480000
15932,Collins Park - Hockessin,26,104,29,  25436.56587530000
15933,Collins Park - Marshallton,26,110,30,  25758.16918000000
15934,Collins Park - Roseville Park,26,116,31,  26356.69018950000
15935,Collins Park - Pike Creek,26,112,32,  28741.30200540000
15936,Collins Park - Odessa,26,123,33,  31269.17819880000
15937,Collins Park - Centerville,26,94,34,  31375.74611790000
15938,Collins Park - Middletown,26,124,35,  36152.82024040000
15939,Collins Park - Townsend,26,125,36,  37265.44845210000
15940,Collins Park - Yorklyn,26,99,37,  37641.98271190000
15941,Collins Park - Smyrna,26,126,38,  49312.76935860000
15942,Collins Park - Clayton,26,127,39,  53016.67529080000
15943,Collins Park - Cheswold,26,129,40,  57782.58980480000
15944,Collins Park - Kenton,26,130,41,  59681.19130670000
15945,Collins Park - Leipsic,26,128,42,  61388.10427860000
15946,Collins Park - Dover,26,132,43,  67994.95318120001
15947,Collins Park - Little Creek,26,131,44,  70194.97697180000
15948,Collins Park - Kent Acres,26,133,45,  70537.54994240000
15949,Collins Park - Lebanon,26,137,46,  71962.72406890000
15950,Collins Park - Hartly,26,134,47,  72019.30746330001
15951,Collins Park - Highland Acres,26,136,48,  72322.60359150000
15952,Collins Park - Rodney Village,26,135,49,  72709.41296500000
15953,Collins Park - Rising Sun,26,140,50,  73050.63403270001
15954,Collins Park - Camden,26,139,51,  74136.87245990000
15955,Collins Park - Wyoming,26,138,52,  74577.42336810000
15956,Collins Park - Woodside,26,143,53,  79067.32138780000
15957,Collins Park - Magnolia,26,142,54,  79350.82116340000
15958,Collins Park - Bowers,26,141,55,  81533.93549710000
15959,Collins Park - Riverview,26,145,56,  82184.20178620001
15960,Collins Park - Viola,26,144,57,  82200.82127489999
15961,Collins Park - Felton,26,147,58,  85914.74351689999
15962,Collins Park - Frederica,26,146,59,  86007.95294200000
15963,Collins Park - Harrington,26,151,60,  94935.14956450000
15964,Collins Park - Houston,26,150,61,  95514.37851880000
15965,Collins Park - Milford,26,149,62,  97171.92696890001
15966,Collins Park - Farmington,26,153,63, 101044.92875700000
15967,Collins Park - Slaughter Beach,26,148,64, 106038.15880799999
15968,Collins Park - Greenwood,26,159,65, 108023.72473400000
15969,Collins Park - Ellendale,26,155,66, 109932.10958700000
15970,Collins Park - Milton,26,156,67, 112683.45004100000
15971,Collins Park - Bridgeville,26,160,68, 120433.58350500000
15972,Collins Park - Georgetown,26,161,69, 124568.76149000000
15973,Collins Park - Seaford,26,164,70, 126183.70057299999
15974,Collins Park - Blades,26,165,71, 126620.41869999999
15975,Collins Park - Lewes,26,152,72, 129717.12519399999
15976,Collins Park - Bethel,26,168,73, 131155.11503900000
15977,Collins Park - Henlopen Acres,26,154,74, 134354.19540200001
15978,Collins Park - Rehoboth Beach,26,157,75, 135715.32853599999
15979,Collins Park - Laurel,26,169,76, 135761.88999900001
15980,Collins Park - Dewey Beach,26,158,77, 137302.06286300000
15981,Collins Park - Millsboro,26,163,78, 139205.61567200001
15982,Collins Park - Long Neck,26,162,79, 143377.76814500001
15983,Collins Park - Dagsboro,26,166,80, 145328.40687300000
15984,Collins Park - Delmar,26,171,81, 147678.82747200000
15985,Collins Park - Frankford,26,167,82, 148568.50426300001
15986,Collins Park - Selbyville,26,170,83, 154613.49643100001
15987,Wilmington Manor - Wilmington Manor,27,115,1,      0.00000000000
15988,Wilmington Manor - New Castle,27,117,2,   1870.78664871000
15989,Wilmington Manor - Newport,27,111,3,   2501.73304510000
15990,Wilmington Manor - Collins Park,27,114,4,   2778.31524551000
15991,Wilmington Manor - Minquadale,27,108,5,   2913.55997568000
15992,Wilmington Manor - Holloway Terrace,27,109,6,   3638.62111119000
15993,Wilmington Manor - Pleasantville,27,118,7,   4258.12646752000
15994,Wilmington Manor - Wilmington,27,105,8,   8282.84984405000
15995,Wilmington Manor - Christiana,27,119,9,   8499.66447338000
15996,Wilmington Manor - Delaware City,27,122,10,   9123.32475698000
15997,Wilmington Manor - Edgemoor,27,102,11,  10468.74712140000
15998,Wilmington Manor - Bellefonte,27,101,12,  10969.33675230000
15999,Wilmington Manor - Pennyhill,27,100,13,  12310.19189310000
16000,Wilmington Manor - Fairfax,27,97,14,  12927.78110970000
16001,Wilmington Manor - Rockland,27,96,15,  13883.37006630000
16002,Wilmington Manor - Holly Oak,27,95,16,  14888.04878260000
16003,Wilmington Manor - Montchanin,27,98,17,  15319.45009270000
16004,Wilmington Manor - Talleyville,27,93,18,  15365.04053280000
16005,Wilmington Manor - Westover Hills,27,103,19,  16122.45041440000
16006,Wilmington Manor - Ardencroft,27,92,20,  16149.98962710000
16007,Wilmington Manor - Arden,27,90,21,  16758.81010570000
16008,Wilmington Manor - Ardentown,27,89,22,  17013.81817100000
16009,Wilmington Manor - Claymont,27,91,23,  17168.56868370000
16010,Wilmington Manor - Elsmere,27,106,24,  18626.05041280000
16011,Wilmington Manor - Brookside,27,121,25,  18758.67329920000
16012,Wilmington Manor - Brookland Terrace,27,107,26,  20853.41758320000
16013,Wilmington Manor - Newark,27,120,27,  21746.77337590000
16014,Wilmington Manor - Stanton,27,113,28,  23607.61580150000
16015,Wilmington Manor - Hockessin,27,104,29,  23736.00531200000
16016,Wilmington Manor - Marshallton,27,110,30,  24057.60861660000
16017,Wilmington Manor - Roseville Park,27,116,31,  24656.12962620000
16018,Wilmington Manor - Pike Creek,27,112,32,  27040.74144210000
16019,Wilmington Manor - Odessa,27,123,33,  28490.86295330000
16020,Wilmington Manor - Centerville,27,94,34,  29675.18555460000
16021,Wilmington Manor - Middletown,27,124,35,  33374.50499490000
